source,destination,distance
City859,City830,931
City104,City665,508
City191,City265,722
City571,City312,932
City383,City71,103
City272,City224,365
City31,City475,86
City249,City33,34
City701,City130,648
City74,City832,868
City898,City137,332
City140,City912,750
City105,City129,138
City754,City627,13
City984,City337,625
City885,City966,653
City75,City32,884
City941,City47,217
City143,City838,65
City490,City191,576
City914,City577,654
City965,City242,926
City631,City589,981
City574,City99,353
City726,City744,228
City497,City752,226
City544,City7,792
City204,City981,482
City222,City463,868
City925,City63,620
City750,City653,994
City899,City518,963
City619,City334,636
City515,City130,931
City376,City334,842
City463,City905,286
City369,City303,385
City746,City316,865
City273,City673,912
City84,City744,111
City889,City876,902
City446,City613,803
City596,City799,822
City122,City440,42
City206,City861,51
City157,City978,839
City298,City146,516
City547,City472,289
City112,City518,176
City441,City637,443
City563,City739,561
City630,City735,528
City486,City458,190
City758,City972,987
City386,City486,72
City67,City74,304
City669,City952,881
City90,City751,1000
City99,City561,996
City606,City956,995
City16,City942,397
City776,City963,9
City466,City102,621
City816,City126,499
City806,City757,247
City313,City27,9
City200,City965,237
City618,City460,635
City486,City2,824
City209,City471,550
City189,City358,42
City528,City598,147
City752,City683,185
City147,City51,925
City992,City158,747
City241,City497,433
City236,City663,669
City50,City543,566
City449,City919,741
City488,City743,741
City862,City724,3
City653,City162,724
City328,City792,542
City800,City496,347
City328,City976,455
City571,City373,692
City276,City526,939
City557,City400,268
City879,City593,407
City848,City967,599
City759,City735,938
City319,City762,261
City770,City531,839
City234,City261,190
City210,City457,582
City877,City766,61
City312,City540,654
City113,City544,523
City346,City79,961
City313,City218,872
City114,City86,200
City953,City435,254
City404,City122,181
City553,City869,902
City294,City170,389
City162,City505,464
City862,City389,335
City2,City360,770
City612,City511,203
City562,City144,282
City932,City903,728
City340,City174,771
City904,City868,38
City73,City202,657
City296,City777,622
City540,City1,466
City293,City315,346
City296,City699,242
City656,City286,914
City446,City387,454
City187,City631,678
City798,City410,335
City460,City806,112
City764,City992,26
City295,City716,432
City462,City943,897
City452,City97,788
City298,City206,28
City437,City463,881
City448,City286,652
City470,City520,807
City881,City392,585
City501,City117,50
City223,City998,644
City844,City994,245
City152,City700,126
City417,City878,751
City222,City262,643
City762,City396,746
City674,City111,743
City547,City508,224
City359,City8,559
City705,City104,917
City888,City339,936
City299,City99,997
City782,City371,693
City119,City721,424
City303,City963,977
City747,City518,514
City681,City888,402
City331,City593,131
City869,City531,904
City896,City243,909
City902,City499,639
City947,City800,342
City463,City111,819
City684,City99,959
City719,City75,875
City884,City314,720
City520,City952,650
City575,City203,766
City446,City973,166
City118,City41,497
City670,City786,390
City785,City299,5
City912,City221,778
City672,City944,806
City275,City830,910
City8,City715,256
City319,City132,747
City791,City155,444
City111,City402,782
City213,City577,418
City886,City498,40
City211,City90,85
City900,City594,221
City626,City555,369
City191,City528,18
City606,City301,494
City489,City177,109
City867,City57,788
City295,City777,133
City478,City344,264
City78,City716,468
City598,City351,112
City360,City655,644
City699,City15,589
City351,City272,279
City853,City602,221
City941,City347,301
City249,City802,156
City522,City842,686
City294,City86,433
City741,City788,556
City504,City649,146
City24,City407,874
City249,City822,42
City415,City145,674
City862,City170,28
City402,City747,968
City114,City535,744
City366,City58,180
City909,City877,97
City163,City340,826
City969,City99,472
City120,City879,851
City571,City110,170
City548,City189,528
City723,City565,380
City933,City750,932
City218,City942,835
City10,City269,609
City274,City787,152
City354,City913,584
City7,City51,974
City826,City285,108
City643,City690,860
City60,City111,11
City338,City109,247
City808,City299,80
City307,City219,940
City567,City953,186
City480,City194,816
City170,City846,321
City399,City848,414
City333,City446,703
City859,City891,935
City120,City807,786
City294,City218,850
City139,City585,712
City874,City479,631
City258,City194,982
City420,City757,396
City239,City441,281
City918,City145,529
City50,City273,194
City438,City632,934
City194,City712,621
City406,City87,964
City393,City27,428
City296,City612,958
City283,City688,724
City950,City908,86
City464,City949,273
City778,City176,304
City408,City281,992
City617,City762,456
City636,City599,599
City418,City87,930
City493,City143,379
City927,City755,646
City778,City876,820
City610,City926,920
City114,City588,110
City713,City66,240
City789,City222,849
City451,City485,763
City203,City207,118
City294,City389,944
City617,City429,793
City578,City485,859
City254,City793,403
City762,City911,176
City46,City242,444
City123,City375,215
City340,City770,991
City82,City604,342
City119,City923,37
City548,City595,544
City797,City881,785
City404,City902,36
City285,City887,169
City80,City756,976
City21,City266,995
City55,City330,641
City518,City843,206
City661,City708,255
City733,City888,502
City910,City292,796
City335,City832,492
City174,City633,39
City808,City980,202
City335,City444,423
City789,City870,791
City843,City781,961
City836,City946,18
City402,City155,842
City751,City517,773
City272,City85,141
City118,City47,906
City313,City955,155
City773,City72,2
City927,City269,130
City34,City643,232
City255,City128,677
City336,City45,260
City2,City478,347
City565,City588,803
City437,City194,687
City703,City824,402
City201,City371,477
City840,City228,659
City451,City554,375
City576,City34,101
City593,City20,123
City342,City889,763
City773,City835,330
City38,City607,319
City202,City990,205
City396,City102,91
City563,City872,252
City787,City706,777
City932,City425,228
City806,City697,667
City20,City842,278
City744,City884,387
City450,City577,122
City114,City339,26
City17,City570,131
City325,City968,487
City833,City425,303
City398,City256,223
City913,City564,917
City808,City281,865
City104,City835,754
City357,City145,651
City373,City31,183
City535,City738,1000
City318,City141,876
City957,City291,715
City751,City383,268
City883,City669,19
City341,City171,752
City956,City460,950
City755,City313,252
City142,City674,637
City74,City208,88
City216,City695,563
City588,City355,929
City97,City812,324
City442,City57,584
City886,City286,783
City451,City368,183
City138,City471,886
City741,City48,413
City588,City646,326
City262,City582,911
City175,City668,380
City146,City223,237
City56,City331,795
City861,City360,549
City744,City573,406
City471,City312,774
City456,City401,516
City473,City154,536
City1,City139,892
City12,City185,109
City374,City842,860
City388,City339,152
City226,City709,653
City108,City928,803
City832,City943,992
City333,City598,464
City180,City941,352
City902,City735,291
City884,City646,10
City599,City612,170
City19,City897,639
City13,City550,739
City75,City795,886
City116,City468,573
City956,City758,905
City982,City737,739
City463,City957,214
City675,City361,177
City669,City717,353
City784,City39,640
City182,City941,949
City875,City432,107
City357,City415,816
City495,City814,206
City915,City233,792
City534,City914,711
City722,City268,47
City376,City675,280
City904,City340,192
City386,City382,29
City91,City578,844
City301,City72,392
City981,City292,731
City648,City342,403
City807,City938,740
City904,City55,135
City652,City72,859
City837,City394,783
City456,City899,158
City666,City49,298
City266,City111,269
City654,City760,980
City695,City525,898
City701,City850,965
City173,City764,812
City458,City152,650
City774,City247,583
City176,City966,429
City882,City521,826
City503,City835,831
City568,City721,413
City492,City866,306
City322,City423,368
City70,City650,517
City28,City773,9
City7,City472,665
City665,City485,855
City771,City401,469
City943,City380,455
City721,City694,478
City736,City409,173
City68,City522,688
City20,City634,317
City542,City224,180
City847,City748,902
City60,City40,914
City276,City771,120
City847,City681,491
City779,City338,531
City574,City711,912
City542,City572,823
City35,City84,791
City18,City729,692
City343,City452,994
City809,City655,160
City420,City453,499
City986,City106,665
City850,City732,508
City359,City219,110
City188,City168,901
City413,City976,730
City341,City208,590
City925,City777,409
City61,City985,535
City46,City545,750
City317,City612,287
City343,City368,423
City203,City997,590
City681,City333,495
City742,City448,59
City584,City554,953
City860,City862,126
City110,City584,683
City520,City891,882
City483,City100,504
City172,City63,274
City183,City224,547
City888,City861,806
City280,City83,177
City858,City41,778
City918,City877,425
City312,City720,626
City412,City342,369
City120,City367,184
City899,City708,713
City38,City501,266
City533,City135,172
City25,City708,241
City480,City165,694
City196,City111,591
City120,City970,733
City358,City540,557
City661,City348,366
City340,City215,363
City580,City599,880
City859,City24,212
City757,City897,285
City141,City577,275
City628,City125,441
City344,City219,900
City56,City408,636
City851,City552,375
City494,City310,182
City438,City285,988
City806,City480,150
City755,City512,41
City730,City987,474
City906,City943,217
City635,City888,872
City134,City872,289
City653,City341,831
City334,City620,332
City945,City145,494
City514,City143,166
City712,City585,406
City819,City106,396
City50,City948,164
City939,City681,1
City856,City683,293
City456,City711,494
City276,City908,461
City768,City73,683
City838,City394,663
City36,City654,17
City292,City944,198
City515,City572,244
City329,City972,350
City508,City404,835
City809,City115,698
City215,City689,286
City192,City32,712
City128,City369,574
City977,City737,141
City241,City652,822
City626,City726,677
City493,City128,260
City399,City485,318
City29,City493,302
City868,City727,926
City818,City754,915
City586,City1,285
City303,City749,836
City859,City294,800
City105,City798,986
City583,City274,549
City515,City566,564
City72,City844,958
City800,City769,897
City931,City36,206
City897,City493,726
City969,City802,339
City704,City773,219
City167,City278,885
City887,City319,517
City541,City903,653
City177,City799,150
City48,City492,306
City62,City315,150
City997,City89,189
City870,City696,151
City697,City926,728
City700,City529,239
